timestamp,titulo,precio,ubicacion,habitaciones,baños,metros,link
2025-04-09T18:23:07.555030,Chalet adosado en Sector III,459.000 €,Sector III (Getafe),4 habs.,2 baños,228 m²,https://www.pisos.com/venta/pisos-madrid/97/#
2025-04-09T18:23:07.670197,Piso en calle de Zaida,A consultar,San Isidro (Distrito Carabanchel. Madrid Capital),2 habs.,1 baño,52 m²,https://www.pisos.com/venta/pisos-madrid/97/#
2025-04-09T18:23:07.753037,Piso en La Cabrera,189.000 €,La Cabrera,3 habs.,1 baño,110 m²,https://www.pisos.com/venta/pisos-madrid/97/#
2025-04-09T18:23:07.827133,Chalet en Paseo de los Olivos,599.900 €,Coimbra-Guadarrama (Móstoles),5 habs.,2 baños,399 m²,https://www.pisos.com/venta/pisos-madrid/97/#
2025-04-09T18:23:07.909085,Piso en Goya,1.638.000 €,Goya (Distrito Salamanca. Madrid Capital),4 habs.,3 baños,217 m²,https://www.pisos.com/venta/pisos-madrid/97/#
2025-04-09T18:23:07.985042,Piso en Trafalgar,2.100.000 €,Universidad-Malasaña (Distrito Centro. Madrid Capital),4 habs.,4 baños,252 m²,https://www.pisos.com/venta/pisos-madrid/97/#
2025-04-09T18:23:08.066316,Dúplex en Descubridores,320.000 €,Centro (Leganés),3 habs.,3 baños,97 m²,https://www.pisos.com/venta/pisos-madrid/97/#
2025-04-09T18:23:14.394419,Casa en Santorcaz,65.470 €,Santorcaz,3 habs.,2 baños,216 m²,https://www.pisos.com/venta/pisos-madrid/98/#
2025-04-09T18:23:14.489417,Piso en Fuentelarreina,650.000 €,El Pardo (Distrito Fuencarral-El Pardo. Madrid Capital),4 habs.,2 baños,236 m²,https://www.pisos.com/venta/pisos-madrid/98/#
2025-04-09T18:23:14.674053,Chalet adosado en calle de las Acacias,535.000 €,Las Retamas-Prado Santo Domingo-Ensanche Sur (Alcorcón),4 habs.,4 baños,209 m²,https://www.pisos.com/venta/pisos-madrid/98/#
2025-04-09T18:23:14.750285,Piso en Casco Antiguo Sur,153.000 €,Casco Antiguo Sur (Ciempozuelos),1 hab.,1 baño,50 m²,https://www.pisos.com/venta/pisos-madrid/98/#
2025-04-09T18:23:14.826169,Chalet en Valdemarín,2.200.000 €,Valdemarín (Distrito Moncloa-Aravaca. Madrid Capital),6 habs.,5 baños,370 m²,https://www.pisos.com/venta/pisos-madrid/98/#
2025-04-09T18:23:14.902395,Piso en calle Antonio Moreno,164.999 €,Abrantes (Distrito Carabanchel. Madrid Capital),2 habs.,1 baño,52 m²,https://www.pisos.com/venta/pisos-madrid/98/#
2025-04-09T18:23:14.977215,Piso en Acacias,350.000 €,Acacias (Distrito Arganzuela. Madrid Capital),2 habs.,1 baño,57 m²,https://www.pisos.com/venta/pisos-madrid/98/#
2025-04-09T18:23:15.054172,Piso en San Pascual,289.000 €,San Pascual (Distrito Ciudad Lineal. Madrid Capital),2 habs.,1 baño,62 m²,https://www.pisos.com/comprar/piso-ciudad_lineal_san_pascual-52553887725_100200/
2025-04-09T18:23:15.129835,Ático en calle de Francisco Silvela,1.750.000 €,Lista (Distrito Barrio de Salamanca. Madrid Capital),3 habs.,2 baños,160 m²,https://www.pisos.com/venta/pisos-madrid/98/#
2025-04-09T18:23:15.204378,Piso en Casco Antiguo,180.000 €,Casco Antiguo (Alcorcón),3 habs.,1 baño,67 m²,https://www.pisos.com/comprar/piso-alcorcon_casco_antiguo28921-51731363623_100200/
2025-04-09T18:23:15.287271,Casa adosada en Centro,495.000 €,Centro (Villaviciosa de Odón),3 habs.,3 baños,202 m²,https://www.pisos.com/comprar/casa_adosada-villaviciosa_de_odon_centro-52585233988_100200/
2025-04-09T18:23:15.364040,Piso en calle de Manuel Cortina,380.000 €,Trafalgar (Distrito Chamberí. Madrid Capital),2 habs.,1 baño,63 m²,https://www.pisos.com/venta/pisos-madrid/98/#
2025-04-09T18:23:15.483139,Ático en calle Mayor,1.780.000 €,Sol (Distrito Centro. Madrid Capital),2 habs.,2 baños,145 m²,https://www.pisos.com/venta/pisos-madrid/98/#
2025-04-09T18:23:15.563107,Piso en Goya,730.000 €,Goya (Distrito Barrio de Salamanca. Madrid Capital),2 habs.,1 baño,68 m²,https://www.pisos.com/venta/pisos-madrid/98/#
2025-04-09T18:23:15.638068,Piso en La Rábida-Indiana-La Calera,261.000 €,La Rábida-Indiana-La Calera (Pinto),2 habs.,2 baños,87 m²,https://www.pisos.com/comprar/piso-la_rabida_indiana_la_calera-52501931348_100200/
2025-04-09T18:23:15.716158,Piso en El Caracol-Altos del Olivar,249.900 €,El Caracol-Altos del Olivar (Valdemoro),2 habs.,2 baños,76 m²,https://www.pisos.com/comprar/piso-el_caracol_altos_del_olivar28341-52564629288_100200/
2025-04-09T18:23:15.797207,Dúplex en calle de Benavente,640.000 €,Casco Antiguo (Majadahonda),12 habs.,4 baños,197 m²,https://www.pisos.com/venta/pisos-madrid/98/#
2025-04-09T18:23:15.873367,Piso en Trafalgar,372.000 €,Trafalgar (Distrito Chamberí. Madrid Capital),2 habs.,1 baño,53 m²,https://www.pisos.com/venta/pisos-madrid/98/#
2025-04-09T18:23:15.949944,"Piso en calle de Alfonso VI, s/n",332.463 €,Espartales (Distrito Ensanche-Espartales. Alcalá de Henares),3 habs.,2 baños,122 m²,https://www.pisos.com/venta/pisos-madrid/98/#
2025-04-09T18:23:16.029038,Piso en Avenida de la Caza,249.000 €,Parque Oeste-Fuente Cisneros-Campodón (Alcorcón),3 habs.,1 baño,81 m²,https://www.pisos.com/venta/pisos-madrid/98/#
2025-04-09T18:23:16.107913,Piso en calle del Berro,245.000 €,Centro-Arroyo-La Fuente (Fuenlabrada),3 habs.,2 baños,111 m²,https://www.pisos.com/venta/pisos-madrid/98/#
2025-04-09T18:23:16.189081,Apartamento en calle del Cordel de Valladolid,220.000 €,Los Negrales (Collado Villalba),1 hab.,1 baño,53 m²,https://www.pisos.com/venta/pisos-madrid/98/#
2025-04-09T18:23:16.269967,Chalet en Alpedrete,595.000 €,Alpedrete,5 habs.,4 baños,260 m²,https://www.pisos.com/venta/pisos-madrid/98/#
2025-04-09T18:23:16.351210,Chalet en Yucatán-Cornisa,890.000 €,El Burgo-El Abajón (Las Rozas de Madrid),4 habs.,3 baños,294 m²,https://www.pisos.com/venta/pisos-madrid/98/#
2025-04-09T18:23:16.468440,Piso en Pueblo Nuevo,270.000 €,Pueblo Nuevo (Distrito Ciudad Lineal. Madrid Capital),2 habs.,1 baño,66 m²,https://www.pisos.com/venta/pisos-madrid/98/#
2025-04-09T18:23:16.544093,"Piso en Ronda de San Juan, 12",229.000 €,Navalcarnero,3 habs.,2 baños,90 m²,https://www.pisos.com/venta/pisos-madrid/98/#
2025-04-09T18:23:16.621979,Piso en calle de Juan Bravo,2.500.000 €,Sol (Distrito Centro. Madrid Capital),10 habs.,4 baños,397 m²,https://www.pisos.com/venta/pisos-madrid/98/#
2025-04-09T18:23:16.697834,"Chalet pareado en calle de Soto del Henares, 17",365.000 €,Villalbilla,4 habs.,3 baños,180 m²,https://www.pisos.com/venta/pisos-madrid/98/#
2025-04-09T18:23:16.776510,Piso en calle de la Doctora,275.000 €,Navalcarnero,3 habs.,2 baños,115 m²,https://www.pisos.com/venta/pisos-madrid/98/#
2025-04-09T18:23:16.853101,Piso en calle de Fuencarral,1.990.000 €,Justicia-Chueca (Distrito Centro. Madrid Capital),3 habs.,3 baños,251 m²,https://www.pisos.com/venta/pisos-madrid/98/#
2025-04-09T18:23:16.931251,Casa en Torrejón de La Calzada,400.000 €,Torrejón de la Calzada,4 habs.,3 baños,231 m²,https://www.pisos.com/venta/pisos-madrid/98/#
2025-04-09T18:23:24.208453,Ático en calle de Alustante,1.339.000 €,Prosperidad (Distrito Chamartín. Madrid Capital),3 habs.,2 baños,161 m²,https://www.pisos.com/venta/pisos-madrid/99/#
2025-04-09T18:23:24.288061,Dúplex en calle de Ibiza,375.000 €,Humanes de Madrid,3 habs.,3 baños,138 m²,https://www.pisos.com/venta/pisos-madrid/99/#
2025-04-09T18:23:24.417014,Chalet en Avenida de la Sierra de Gredos,795.000 €,Núcleo Urbano (Villanueva de la Cañada),5 habs.,4 baños,354 m²,https://www.pisos.com/venta/pisos-madrid/99/#
2025-04-09T18:23:24.492569,"Piso en Travesía de Matadero, 9",109.900 €,Las Cebadillas-Zaburdón-Monte Escorial (San Lorenzo de El Escorial),1 hab.,1 baño,36 m²,https://www.pisos.com/venta/pisos-madrid/99/#
2025-04-09T18:23:24.571083,Piso en calle de la Torrecilla del Leal,172.000 €,Embajadores-Lavapiés (Distrito Centro. Madrid Capital),2 habs.,1 baño,32 m²,https://www.pisos.com/venta/pisos-madrid/99/#
2025-04-09T18:23:24.649233,Piso en calle del Olímpico Francisco Fernández Ochoa,365.000 €,Parque Ondarreta-Urtinsa (Alcorcón),4 habs.,2 baños,106 m²,https://www.pisos.com/venta/pisos-madrid/99/#
2025-04-09T18:23:24.727185,Piso en Portazgo,299.000 €,Portazgo (Distrito Puente de Vallecas. Madrid Capital),2 habs.,1 baño,101 m²,https://www.pisos.com/comprar/piso-puente_de_vallecas_portazgo28018-51730542795_100200/
2025-04-09T18:23:24.788526,Piso en calle de Bustillo del Oro,169.900 €,Berruguete (Distrito Tetuán. Madrid Capital),35 m²,,,https://www.pisos.com/comprar/piso-berruguete28039-46676482361_100200/
2025-04-09T18:23:24.868428,Piso en calle de Santiago Cordero,199.000 €,Valdeacederas (Distrito Tetuán. Madrid Capital),2 habs.,1 baño,40 m²,https://www.pisos.com/venta/pisos-madrid/99/#
2025-04-09T18:23:24.945007,Piso en Ensanche,169.000 €,Ensanche (Alcobendas),1 baño,49 m²,Bajo,https://www.pisos.com/venta/pisos-madrid/99/#
2025-04-09T18:23:25.021237,Piso en Hispanoamérica,1.820.000 €,Hispanoamérica (Distrito Chamartín. Madrid Capital),6 habs.,3 baños,289 m²,https://www.pisos.com/venta/pisos-madrid/99/#
2025-04-09T18:23:25.102106,Chalet pareado en Avenida de Carondelet,2.190.000 €,Piovera (Distrito Hortaleza. Madrid Capital),5 habs.,5 baños,347 m²,https://www.pisos.com/venta/pisos-madrid/99/#
2025-04-09T18:23:25.181061,"Apartamento en Apartamento en Zona Ballesol, Frente A Parque Cárcavas",276.750 €,Estación-Zona Norte (Pozuelo de Alarcón),1 hab.,1 baño,60 m²,https://www.pisos.com/venta/pisos-madrid/99/#
2025-04-09T18:23:25.283001,Piso en Moscardó,242.000 €,Moscardó (Distrito Usera. Madrid Capital),3 habs.,2 baños,77 m²,https://www.pisos.com/comprar/piso-moscardo28026-51759500768_100200/
2025-04-09T18:23:25.375066,Piso en Malasaña,1.119.000 €,Sol (Distrito Centro. Madrid Capital),3 habs.,3 baños,132 m²,https://www.pisos.com/venta/pisos-madrid/99/#
2025-04-09T18:23:25.448024,Piso en calle de Antonio López,515.000 €,Almendrales (Distrito Usera. Madrid Capital),3 habs.,3 baños,96 m²,https://www.pisos.com/venta/pisos-madrid/99/#
2025-04-09T18:23:25.525440,Piso en calle de Goya,1.240.000 €,Goya (Distrito Salamanca. Madrid Capital),3 habs.,2 baños,113 m²,https://www.pisos.com/venta/pisos-madrid/99/#
2025-04-09T18:23:25.603310,"Piso en calle del Labrador, 6",269.000 €,Navalcarnero,3 habs.,2 baños,140 m²,https://www.pisos.com/venta/pisos-madrid/99/#
2025-04-09T18:23:25.679670,Piso en calle del Doctor Juan José López Ibor,653.000 €,Peñagrande (Distrito Fuencarral-El Pardo. Madrid Capital),2 habs.,2 baños,69 m²,https://www.pisos.com/venta/pisos-madrid/99/#
2025-04-09T18:23:25.754176,Piso en Carretera del Plantío,715.000 €,Zona Carretera del Plantío (Majadahonda),4 habs.,4 baños,250 m²,https://www.pisos.com/venta/pisos-madrid/99/#
2025-04-09T18:23:25.830200,Piso en Ibiza,698.000 €,Ibiza (Distrito Retiro. Madrid Capital),2 habs.,1 baño,83 m²,https://www.pisos.com/venta/pisos-madrid/99/#
2025-04-09T18:23:25.908326,Piso en calle del Príncipe de Vergara,5.100.000 €,Recoletos (Distrito Barrio de Salamanca. Madrid Capital),4 habs.,5 baños,305 m²,https://www.pisos.com/venta/pisos-madrid/99/#
2025-04-09T18:23:25.997135,Piso en Carretera del Plantío,719.900 €,Zona Carretera del Plantío (Majadahonda),4 habs.,3 baños,201 m²,https://www.pisos.com/venta/pisos-madrid/99/#
2025-04-09T18:23:26.075046,Chalet en calle Diseminado Jara Baja,250.000 €,Chinchón,5 habs.,4 baños,336 m²,https://www.pisos.com/venta/pisos-madrid/99/#
2025-04-09T18:23:26.156000,Loft en Puerta del Ángel,380.000 €,Puerta del Ángel (Distrito Latina. Madrid Capital),6 habs.,3 baños,106 m²,https://www.pisos.com/venta/pisos-madrid/99/#
2025-04-09T18:23:26.254997,Chalet adosado en calle del Santo,156.000 €,Aldea del Fresno,3 habs.,2 baños,165 m²,https://www.pisos.com/venta/pisos-madrid/99/#
2025-04-09T18:23:26.350226,Piso en San Andrés,169.000 €,San Andrés (Distrito Villaverde. Madrid Capital),2 habs.,1 baño,62 m²,https://www.pisos.com/comprar/piso-villaverde_san_andres28021-37537974067_100200/
2025-04-09T18:23:26.430961,Piso en calle Marceliano Santa María,1.490.000 €,El Viso (Distrito Chamartín. Madrid Capital),4 habs.,3 baños,227 m²,https://www.pisos.com/venta/pisos-madrid/99/#
2025-04-09T18:23:26.514278,Apartamento en Castellana,7.900.000 €,Castellana (Distrito Barrio de Salamanca. Madrid Capital),4 habs.,5 baños,473 m²,https://www.pisos.com/venta/pisos-madrid/99/#
2025-04-09T18:23:26.585277,Chalet en El Valle de los Rosales,915.000 €,Brunete,5 habs.,6 baños,242 m²,https://www.pisos.com/venta/pisos-madrid/99/#
2025-04-09T18:23:26.654529,Ático en Nueva España,2.450.000 €,Nueva España (Distrito Chamartín. Madrid Capital),4 habs.,5 baños,486 m²,https://www.pisos.com/venta/pisos-madrid/99/#
2025-04-09T18:23:33.987574,Piso en calle de Velázquez,4.500.000 €,Recoletos (Distrito Salamanca. Madrid Capital),6 habs.,5 baños,420 m²,https://www.pisos.com/venta/pisos-madrid/100/#
2025-04-09T18:23:34.138884,Piso en Oeste,195.000 €,Oeste (Móstoles),2 habs.,1 baño,50 m²,https://www.pisos.com/comprar/piso-mostoles_oeste28935-52563798305_100200/
2025-04-09T18:23:34.250026,Piso en calle de Torrelaguna,210.000 €,Fuente el Saz de Jarama,3 habs.,2 baños,110 m²,https://www.pisos.com/venta/pisos-madrid/100/#
2025-04-09T18:23:34.326982,Piso en calle de Embajadores,248.000 €,Embajadores-Lavapiés (Distrito Centro. Madrid Capital),1 hab.,1 baño,37 m²,https://www.pisos.com/venta/pisos-madrid/100/#
2025-04-09T18:23:34.410202,"Piso en Carretera de Toledo, 44",199.000 €,Las Aves-Jardín de Oñate (Aranjuez),3 habs.,2 baños,61 m²,https://www.pisos.com/venta/pisos-madrid/100/#
2025-04-09T18:23:34.491044,Piso en Castellana,1.300.000 €,Castellana (Distrito Barrio de Salamanca. Madrid Capital),3 habs.,3 baños,140 m²,https://www.pisos.com/venta/pisos-madrid/100/#
2025-04-09T18:23:34.571067,Piso en calle de Covarrubias,510.000 €,Trafalgar (Distrito Chamberí. Madrid Capital),2 habs.,1 baño,70 m²,https://www.pisos.com/venta/pisos-madrid/100/#
2025-04-09T18:23:34.644027,Piso en calle de Núñez de Balboa,3.650.000 €,Recoletos (Distrito Barrio de Salamanca. Madrid Capital),14 habs.,5 baños,342 m²,https://www.pisos.com/venta/pisos-madrid/100/#
2025-04-09T18:23:34.723034,Chalet en Peñagrande,1.370.000 €,El Pardo (Distrito Fuencarral-El Pardo. Madrid Capital),4 habs.,2 baños,229 m²,https://www.pisos.com/venta/pisos-madrid/100/#
2025-04-09T18:23:34.798079,Piso en Húmera,280.000 €,Somosaguas-Húmera-Los Ángeles (Pozuelo de Alarcón),1 hab.,1 baño,53 m²,https://www.pisos.com/venta/pisos-madrid/100/#
2025-04-09T18:23:34.874041,Piso en calle de Alcalá,2.950.000 €,Goya (Distrito Salamanca. Madrid Capital),3 habs.,4 baños,157 m²,https://www.pisos.com/venta/pisos-madrid/100/#
2025-04-09T18:23:34.953030,Chalet en Villalba Pueblo,999.000 €,Villalba Pueblo (Collado Villalba),4 habs.,4 baños,446 m²,https://www.pisos.com/venta/pisos-madrid/100/#
2025-04-09T18:23:35.028105,Piso en calle de Aranjuez,190.000 €,Centro (Parla),3 habs.,2 baños,88 m²,https://www.pisos.com/venta/pisos-madrid/100/#
2025-04-09T18:23:35.153092,Piso en Getafe,340.000 €,Getafe Norte (Getafe),3 habs.,2 baños,90 m²,https://www.pisos.com/venta/pisos-madrid/100/#
2025-04-09T18:23:35.235941,Chalet en Mirasierra,1.890.000 €,Castilla (Distrito Chamartín. Madrid Capital),6 habs.,4 baños,366 m²,https://www.pisos.com/venta/pisos-madrid/100/#
2025-04-09T18:23:35.314204,Chalet en Avenida de La Cabrera,499.000 €,La Cabrera,3 habs.,2 baños,225 m²,https://www.pisos.com/venta/pisos-madrid/100/#
2025-04-09T18:23:35.391092,Chalet unifamiliar en Avenida de Calatalifa,565.000 €,Centro (Villaviciosa de Odón),5 habs.,5 baños,185 m²,https://www.pisos.com/venta/pisos-madrid/100/#
2025-04-09T18:23:35.471359,Piso en Plaza de España,1.675.000 €,Palacio (Distrito Centro. Madrid Capital),2 habs.,2 baños,143 m²,https://www.pisos.com/venta/pisos-madrid/100/#
2025-04-09T18:23:35.548350,"Piso en calle de Rufino González, 59",324.091 €,Simancas (Distrito San Blas. Madrid Capital),1 hab.,1 baño,69 m²,https://www.pisos.com/venta/pisos-madrid/100/#
2025-04-09T18:23:35.624542,Chalet en Somosaguas,2.800.000 €,Somosaguas-Húmera-Los Ángeles (Pozuelo de Alarcón),5 habs.,4 baños,579 m²,https://www.pisos.com/venta/pisos-madrid/100/#
2025-04-09T18:23:35.698266,Chalet en Valdemorillo,449.000 €,Valdemorillo,4 habs.,2 baños,211 m²,https://www.pisos.com/venta/pisos-madrid/100/#
2025-04-09T18:23:35.776091,Casa unifamiliar en calle de la Colina,950.000 €,La Navata (Galapagar),5 habs.,3 baños,250 m²,https://www.pisos.com/venta/pisos-madrid/100/#
2025-04-09T18:23:35.852048,Piso en calle del Duque de Osuna,525.000 €,Universidad-Malasaña (Distrito Centro. Madrid Capital),2 habs.,1 baño,70 m²,https://www.pisos.com/venta/pisos-madrid/100/#
2025-04-09T18:23:35.933083,Chalet en Rivas Centro,624.900 €,Centro (Rivas-Vaciamadrid),3 habs.,3 baños,204 m²,https://www.pisos.com/venta/pisos-madrid/100/#
2025-04-09T18:23:36.006041,Piso en Nueva España,2.600.000 €,El Viso (Distrito Chamartín. Madrid Capital),5 habs.,4 baños,486 m²,https://www.pisos.com/venta/pisos-madrid/100/#
2025-04-09T18:23:36.125249,Casa adosada en Carretera de Torrelaguna,330.000 €,Fuente el Saz de Jarama,3 habs.,2 baños,117 m²,https://www.pisos.com/venta/pisos-madrid/100/#
2025-04-09T18:23:36.210170,"Chalet en Álamo, El",369.000 €,El Álamo,5 habs.,3 baños,222 m²,https://www.pisos.com/venta/pisos-madrid/100/#
2025-04-09T18:23:36.290231,Piso en Centro,132.000 €,Carlos Ruiz (Collado Villalba),2 habs.,1 baño,60 m²,https://www.pisos.com/venta/pisos-madrid/100/#
2025-04-09T18:23:36.369042,Casa adosada en calle de Francia,390.000 €,Centro (Valdemoro),4 habs.,3 baños,192 m²,https://www.pisos.com/venta/pisos-madrid/100/#
2025-04-09T18:23:36.441000,Casa adosada en - Zona Centro -,310.000 €,Centro (Arganda del Rey),3 habs.,2 baños,170 m²,https://www.pisos.com/venta/pisos-madrid/100/#
2025-04-09T18:23:36.513958,Piso en Numancia,180.000 €,Numancia (Distrito Puente de Vallecas. Madrid Capital),2 habs.,1 baño,54 m²,https://www.pisos.com/venta/pisos-madrid/100/#
2025-04-09T18:23:42.883134,"Chalet en Carretera de Madrid, 20",390.000 €,Aldea del Fresno,6 habs.,3 baños,500 m²,https://www.pisos.com/venta/pisos-madrid/#
2025-04-09T18:23:42.989037,"Piso en calle Urbanización El Roquedal, nº 13",284.000 €,Hoyo de Manzanares,3 habs.,2 baños,123 m²,https://www.pisos.com/venta/pisos-madrid/#
2025-04-09T18:23:43.092480,"Casa adosada en calle de la Gran Vía, 12",338.370 €,Camarma de Esteruelas,3 habs.,3 baños,120 m²,https://www.pisos.com/venta/pisos-madrid/#
2025-04-09T18:23:43.201945,Piso en calle de Nuestra Señora de Guadalupe,189.000 €,Centro (Leganés),3 habs.,1 baño,67 m²,https://www.pisos.com/venta/pisos-madrid/#
2025-04-09T18:23:43.277966,"Casa adosada en calle de los Hermanos San Román, 1",1.300.000 €,Estación-Zona Norte (Pozuelo de Alarcón),5 habs.,5 baños,338 m²,https://www.pisos.com/venta/pisos-madrid/#
2025-04-09T18:23:43.354133,Piso en calle de Martínez Izquierdo,680.000 €,Guindalera (Distrito Barrio de Salamanca. Madrid Capital),3 habs.,2 baños,237 m²,https://www.pisos.com/venta/pisos-madrid/#
2025-04-09T18:23:43.433649,Chalet en calle del Río Ter,1.095.000 €,Parque de Boadilla (Boadilla del Monte),5 habs.,3 baños,448 m²,https://www.pisos.com/venta/pisos-madrid/#
2025-04-09T18:23:43.507934,Piso en calle del Salitre,139.000 €,Embajadores-Lavapiés (Distrito Centro. Madrid Capital),2 habs.,1 baño,30 m²,https://www.pisos.com/venta/pisos-madrid/#
2025-04-09T18:23:43.591406,Ático en calle Hermosilla,1.309.000 €,Goya (Distrito Barrio de Salamanca. Madrid Capital),2 habs.,2 baños,76 m²,https://www.pisos.com/venta/pisos-madrid/#
2025-04-09T18:23:43.675398,Chalet en calle de los Peñotes,269.000 €,Lozoyuela (Lozoyuela-Navas-Sieteiglesias),4 habs.,1 baño,262 m²,https://www.pisos.com/venta/pisos-madrid/#
2025-04-09T18:23:43.771169,Piso en Casco Antiguo,240.000 €,Casco Antiguo (Coslada),3 habs.,1 baño,78 m²,https://www.pisos.com/venta/pisos-madrid/#
2025-04-09T18:23:43.855099,Piso en calle de Lope de Rueda,1.679.000 €,Ibiza (Distrito Retiro. Madrid Capital),2 habs.,2 baños,133 m²,https://www.pisos.com/venta/pisos-madrid/#
2025-04-09T18:23:43.974984,"Piso en calle de la Virgen de Loreto, 18",394.900 €,"Colonia, Avenida de Meco (Distrito El Val. Alcalá de Henares)",3 habs.,2 baños,186 m²,https://www.pisos.com/venta/pisos-madrid/#
2025-04-09T18:23:44.050770,Chalet adosado en calle Nueva,150.000 €,Cadalso de los Vidrios,3 habs.,3 baños,178 m²,https://www.pisos.com/venta/pisos-madrid/#
2025-04-09T18:23:44.121078,Piso en calle de Bocángel,550.000 €,Fuente del Berro (Distrito Barrio de Salamanca. Madrid Capital),3 habs.,1 baño,75 m²,https://www.pisos.com/venta/pisos-madrid/#
2025-04-09T18:23:44.193985,Piso en calle de la Isla de Ons,335.000 €,Peñagrande (Distrito Fuencarral-El Pardo. Madrid Capital),2 habs.,2 baños,100 m²,https://www.pisos.com/venta/pisos-madrid/#
2025-04-09T18:23:44.265015,Piso en calle de Celinda,195.000 €,Centro (Leganés),3 habs.,1 baño,70 m²,https://www.pisos.com/venta/pisos-madrid/#
2025-04-09T18:23:44.338047,Piso en calle de las Huertas,210.000 €,Moraleja de Enmedio,2 habs.,2 baños,85 m²,https://www.pisos.com/venta/pisos-madrid/#
2025-04-09T18:23:44.405932,"Piso en calle Arroyo Bueno, 1",375.000 €,San Andrés (Distrito Villaverde. Madrid Capital),3 habs.,2 baños,108 m²,https://www.pisos.com/venta/pisos-madrid/#
2025-04-09T18:23:44.471171,Chalet en Valdemorillo,585.000 €,Camping Valdemorillo (Valdemorillo),6 habs.,6 baños,380 m²,https://www.pisos.com/venta/pisos-madrid/#
2025-04-09T18:23:44.541524,Piso en calle de Rafaela Bonilla,580.000 €,Guindalera (Distrito Barrio de Salamanca. Madrid Capital),3 habs.,1 baño,85 m²,https://www.pisos.com/venta/pisos-madrid/#
2025-04-09T18:23:44.613590,Chalet en calle de Badajoz,4.000.000 €,Monte Alina-La Cabaña (Pozuelo de Alarcón),5 habs.,5 baños,807 m²,https://www.pisos.com/venta/pisos-madrid/#
2025-04-09T18:23:44.685522,Chalet en calle de Urano,690.000 €,Zona Parque Sur (Tres Cantos),4 habs.,4 baños,220 m²,https://www.pisos.com/venta/pisos-madrid/#
2025-04-09T18:23:44.753999,Casa en calle Mayor,145.000 €,Horcajo de la Sierra-Aoslos,3 habs.,2 baños,98 m²,https://www.pisos.com/venta/pisos-madrid/#
2025-04-09T18:23:44.865008,Piso en calle de la Espada,169.900 €,Casco Antiguo (Alcorcón),1 hab.,1 baño,54 m²,https://www.pisos.com/comprar/piso-alcorcon_casco_antiguo28921-52519908243_100200/
2025-04-09T18:23:44.944984,Piso en Avenida Coruña,367.000 €,Arroyos y Tempranales (San Sebastián de los Reyes),3 habs.,2 baños,129 m²,https://www.pisos.com/venta/pisos-madrid/#
2025-04-09T18:23:45.020134,Piso en Casco Antiguo,193.000 €,Casco Antiguo (Coslada),3 habs.,1 baño,83 m²,https://www.pisos.com/comprar/piso-coslada_casco_antiguo28821-52549274330_100200/
2025-04-09T18:23:45.092939,Chalet en Valdemorillo,510.000 €,Camping Valdemorillo (Valdemorillo),6 habs.,2 baños,200 m²,https://www.pisos.com/venta/pisos-madrid/#
2025-04-09T18:23:45.172974,Piso en calle de Alfredo Aleix,195.000 €,Buenavista (Distrito Carabanchel. Madrid Capital),3 habs.,1 baño,59 m²,https://www.pisos.com/venta/pisos-madrid/#
2025-04-09T18:23:45.246102,Piso en calle de Fuencarral,1.079.000 €,Justicia-Chueca (Distrito Centro. Madrid Capital),3 habs.,4 baños,128 m²,https://www.pisos.com/venta/pisos-madrid/#
2025-04-09T18:23:45.319623,Piso en Carlos Ruiz,132.000 €,Carlos Ruiz (Collado Villalba),2 habs.,1 baño,60 m²,https://www.pisos.com/venta/pisos-madrid/#
2025-04-09T18:23:52.633164,Casa adosada en Avenida Delta del Ebro,910.000 €,El Olivar de Mirabal (Boadilla del Monte),4 habs.,4 baños,251 m²,https://www.pisos.com/venta/pisos-madrid/2/#
2025-04-09T18:23:52.785955,Piso en calle del Maestro,258.000 €,Alpedrete,3 habs.,2 baños,81 m²,https://www.pisos.com/venta/pisos-madrid/2/#
2025-04-09T18:23:52.871025,Piso en Juan de la Cierva,195.000 €,Juan de la Cierva (Getafe),3 habs.,1 baño,68 m²,https://www.pisos.com/venta/pisos-madrid/2/#
2025-04-09T18:23:52.951958,Casa adosada en Patones,210.000 €,Patones,3 habs.,3 baños,123 m²,https://www.pisos.com/venta/pisos-madrid/2/#
2025-04-09T18:23:53.027167,Piso en calle Colombia,199.000 €,Hispanoamérica (Distrito Chamartín. Madrid Capital),2 habs.,1 baño,55 m²,https://www.pisos.com/venta/pisos-madrid/2/#
2025-04-09T18:23:53.114427,Piso en Ronda de Segovia,379.000 €,Imperial (Distrito Arganzuela. Madrid Capital),3 habs.,1 baño,62 m²,https://www.pisos.com/comprar/piso-imperial28005-53399776882_100500/
2025-04-09T18:23:53.200164,Piso en calle del Espíritu Santo,548.000 €,Universidad-Malasaña (Distrito Centro. Madrid Capital),2 habs.,1 baño,80 m²,https://www.pisos.com/venta/pisos-madrid/2/#
2025-04-09T18:23:53.285967,"Casa adosada en calle de la Gran Vía, 7",385.910 €,Camarma de Esteruelas,3 habs.,3 baños,120 m²,https://www.pisos.com/venta/pisos-madrid/2/#
2025-04-09T18:23:53.372098,Piso en calle del General Díaz Porlier,630.000 €,Goya (Distrito Barrio de Salamanca. Madrid Capital),2 habs.,1 baño,57 m²,https://www.pisos.com/venta/pisos-madrid/2/#
